doc_id	split	source_file	brat_txt_path	brat_ann_path	sentence_count	entity_count	sha256_txt	sha256_ann	has_released_text	source_title	doi	pmid	pmcid	wos_accession	publication_year	journal	abstract_licence_status	source_selection_query_id	source_metadata_status
379	test	0text379.txt	data/brat_core/train/0text379.txt	data/brat_core/train/0text379.ann	22	164	8cc9316dfc4972e6a6decb4f8816401e9f224a1d894ddd87865445f9cacf0662	151f8a3888a5abb3edfdc6648d92f8f373997ebe1e82c6bff5479003cd6b7af2	yes	The Utility of BDNF Detection in Assessing Severity of Huntington's Disease.	10.3390/jcm10215181	34768699	PMC8584708	not_available_in_current_archive	2021	Journal of clinical medicine	include_text	not_available_in_current_archive	high
383	train	0text383.txt	data/brat_core/train/0text383.txt	data/brat_core/train/0text383.ann	18	60	a549e408ac5ea1adaf975ed8266c5e5bb1f90fa6007ced35599dbf1fa32cf57a	69cfd74a9d829eb0e2873de226a8bc30d2fbbc5cd85f12f22eefc708f91cefb0	yes	Artificial intelligence in neurodegenerative diseases: A review of available tools with a focus on machine learning techniques.	10.1016/j.artmed.2021.102081	34127244	not_available_in_current_archive	not_available_in_current_archive	2021	Artificial intelligence in medicine	exclude_text	not_available_in_current_archive	high
396	val	0text396.txt	data/brat_core/train/0text396.txt	data/brat_core/train/0text396.ann	12	116	142469359d0e1a56d646ed237e8bdabd62c49b1538aee74d2de2719610f20c7c	b241491ddcb62a2f49ba497f9553b7d1ed3a0927d04d86ccd0c68c0e10961c6f	yes	Role of mitophagy in mitochondrial quality control: Mechanisms and potential implications for neurodegenerative diseases.	10.1016/j.phrs.2021.105433	33454337	not_available_in_current_archive	not_available_in_current_archive	2021	Pharmacological research	exclude_text	not_available_in_current_archive	high
401	train	0text401.txt	data/brat_core/train/0text401.txt	data/brat_core/train/0text401.ann	14	146	952d1cc8dc13eb3236e722e1eafb546806daf722286ec2a92b74b6b0a9c173c7	09a8f68e7f7d9835e22c2e801db940af17e5e78d3e41dc0fadc43307772031da	yes	CRISPR and iPSCs: Recent Developments and Future Perspectives in Neurodegenerative Disease Modelling, Research, and Therapeutics.	10.1007/s12640-022-00564-w	36044181	PMC9428373	not_available_in_current_archive	2022	Neurotoxicity research	exclude_text	not_available_in_current_archive	high
411	train	0text411.txt	data/brat_core/train/0text411.txt	data/brat_core/train/0text411.ann	14	124	f43fa67960f6178f55b582ac494470118f8cde913b1c761daac8cf899b3d1c7b	8e836c6712b180b5d7193c6347362f4e094d7109ba6cf3ab9088d359f48365da	yes	Optical coherence tomography angiography findings in Huntington's disease.	10.1007/s10072-020-04611-2	32700226	not_available_in_current_archive	not_available_in_current_archive	2021	Neurological sciences : official journal of the Italian Neurological Society and of the Italian Society of Clinical Neurophysiology	exclude_text	not_available_in_current_archive	high
435	train	0text435.txt	data/brat_core/train/0text435.txt	data/brat_core/train/0text435.ann	22	182	b137bd21261ae9c6f7e0fed2f5f1cb2381928c2c1912f854f0ca5e4a6afe4c62	bb872216edc249d2f0f1807027d05b8e33a2668341a1875b9f198ec31af3fa64	yes	Disease Burden of Huntington's Disease (HD) on People Living with HD and Care Partners in Canada.	10.3233/jhd-210505	35342095	PMC9277690	not_available_in_current_archive	2022	Journal of Huntington's disease	exclude_text	not_available_in_current_archive	high
436	train	0text436.txt	data/brat_core/train/0text436.txt	data/brat_core/train/0text436.ann	30	130	6ac58143aec10958e0d81ea2ebbb721c702f349481aaa36f993b30cb0f5e748e	4a434e7dbc857d92cc191970d74f0ed07781a73a4d3b788d6f02535ef63faf3b	yes	An MDS Evidence-Based Review on Treatments for Huntington's Disease.	10.1002/mds.28855	34842303	not_available_in_current_archive	not_available_in_current_archive	2022	Movement disorders : official journal of the Movement Disorder Society	exclude_text	not_available_in_current_archive	high
437	train	0text437.txt	data/brat_core/train/0text437.txt	data/brat_core/train/0text437.ann	10	80	3b2f04b328c50d8be59de7bbe2466db1b7459cfa6d25fb35766c88c34cbbca16	012178f6d3f02a6fecd17b513446e5abc2b25f70baf7872e0395f41ac446352a	yes	Recent Advances on the Role of Brain-Derived Neurotrophic Factor (BDNF) in Neurodegenerative Diseases.	10.3390/ijms23126827	35743271	PMC9224343	not_available_in_current_archive	2022	International journal of molecular sciences	include_text	not_available_in_current_archive	high
438	train	0text438.txt	data/brat_core/train/0text438.txt	data/brat_core/train/0text438.ann	4	23	27d0277593940f3d80c61ef29a568e6ada9aa51fde364eae61d9f9486b347eaa	ce6d1b639e6ea6c70beb337a26f4798c4067fcc2808240ecd043673e636e2497	yes	Rhodopsin: A Potential Biomarker for Neurodegenerative Diseases.	10.3389/fnins.2020.00326	32351353	PMC7175229	not_available_in_current_archive	2020	Frontiers in neuroscience	include_text	not_available_in_current_archive	high
444	train	0text444.txt	data/brat_core/train/0text444.txt	data/brat_core/train/0text444.ann	4	34	a9116e7d5d58502d2ec77bb184e0bdf965fca7a3ff4c8d59ef4334f716429142	5c88e10442d904873347efd602dfbdc2cca2be315fa76c95c23601fa83688287	yes	Advances in treatment of neurodegenerative diseases: Perspectives for combination of stem cells with neurotrophic factors.	10.4252/wjsc.v12.i5.323	32547681	PMC7280867	not_available_in_current_archive	2020	World journal of stem cells	exclude_text	not_available_in_current_archive	high
453	train	0text453.txt	data/brat_core/train/0text453.txt	data/brat_core/train/0text453.ann	16	162	b07db306ba061cc0c8176e6605698d34c5212f092a3b6fcaa7436dcf8edde104	a77508bf140de6ebc827fecb063ff419cc9ad140afb542b17e3c29fcf8e921f0	yes	Molecular Chaperones: A Double-Edged Sword in Neurodegenerative Diseases.	10.3389/fnagi.2020.581374	33132902	PMC7572858	not_available_in_current_archive	2020	Frontiers in aging neuroscience	include_text	not_available_in_current_archive	high
459	train	0text459.txt	data/brat_core/train/0text459.txt	data/brat_core/train/0text459.ann	22	220	18f72f856750d7940a54eb741f7a4610a39659c108c8a7cb586ce4919679bba6	5c13175a486d7128dcbc6594753bdd9671a963b93a5138f635c06f26e0e0a444	yes	Manganese and related neurotoxic pathways: A potential therapeutic target in neurodegenerative diseases.	10.1016/j.ntt.2022.107124	36183913	not_available_in_current_archive	not_available_in_current_archive	2022	Neurotoxicology and teratology	exclude_text	not_available_in_current_archive	high
468	train	0text468.txt	data/brat_core/train/0text468.txt	data/brat_core/train/0text468.ann	26	166	1b1e68fb2a04c146acf1c66a130f75ebd78475084f8ed68b08cc1e6ff55e1ee8	65b089b0089bafd998cc3cee321c1b6aad5da4d1b51404007cbf53354630a43a	yes	No optical coherence tomography changes in premanifest Huntington's disease mutation carriers far from disease onset.	10.1002/brb3.2592	35511084	PMC9226796	not_available_in_current_archive	2022	Brain and behavior	include_text	not_available_in_current_archive	high
470	train	0text470.txt	data/brat_core/train/0text470.txt	data/brat_core/train/0text470.ann	5	32	269f2127e2ac931423cadc63b28d5ab899248e5a05734a5ac854ffa286caeb97	fcc5635b514f564f952c5bba1066f1c4d314b6a20866dccbadbab9d13ca4635e	yes	Selective Neuronal Death in Neurodegenerative Diseases: The Ongoing Mystery.	not_available_in_current_archive	31866784	PMC6913821	not_available_in_current_archive	2019	The Yale journal of biology and medicine	exclude_text	not_available_in_current_archive	high
471	test	0text471.txt	data/brat_core/train/0text471.txt	data/brat_core/train/0text471.ann	14	150	a3d9fb8c6de8bfe462cc7371ee49ebe003ae77939ecc8d41163aaf88462cb622	483171bd7cf06272762212639b9cc62a85208947f5722ed690815f73fe6b6e89	yes	Alterations in synaptic function and plasticity in Huntington disease.	10.1111/jnc.14723	31095731	not_available_in_current_archive	not_available_in_current_archive	2019	Journal of neurochemistry	exclude_text	not_available_in_current_archive	high
472	train	0text472.txt	data/brat_core/train/0text472.txt	data/brat_core/train/0text472.ann	28	156	1d37de6945cc2ee193bb5ce8b6378a1d567dab510dd10c8a21601bb6b29a5df2	80648fe4b4a4abc1c093bdbf0f2ddb9a6d926f70aee41f35ac23fd20cbec342d	yes	What we don't need to prove but need to do in multidisciplinary treatment and care in Huntington's disease: a position paper.	10.1186/s13023-023-02622-8	36717864	PMC9887752	not_available_in_current_archive	2023	Orphanet journal of rare diseases	include_text	not_available_in_current_archive	high
485	train	0text485.txt	data/brat_core/train/0text485.txt	data/brat_core/train/0text485.ann	24	160	6489ee12ac598226d6da15aa9d5752fa3ca3fb784b03c3b44175d910e7365789	7c2a1d097d135fe60e4a29a95b723650dccd92905abf2631350b5dec216d6960	yes	Metformin to treat Huntington disease: A pleiotropic drug against a multi-system disorder.	10.1016/j.mad.2022.111670	35367225	not_available_in_current_archive	not_available_in_current_archive	2022	Mechanisms of ageing and development	exclude_text	not_available_in_current_archive	high
499	test	0text499.txt	data/brat_core/train/0text499.txt	data/brat_core/train/0text499.ann	22	172	87c86d7fce0ac1c4f35557746820d732b493171767d8c5ce48187ba9e2488315	81af2e8df524832f891bd1a7444fcab4ab6268f6974228ac2c3f6f4dfc309de8	yes	The purinergic P2X7 receptor as a potential drug target to combat neuroinflammation in neurodegenerative diseases.	10.1002/med.21710	32677086	not_available_in_current_archive	not_available_in_current_archive	2020	Medicinal research reviews	exclude_text	not_available_in_current_archive	high
502	test	0text502.txt	data/brat_core/train/0text502.txt	data/brat_core/train/0text502.ann	8	134	273beef5c3fbd50424be18457640e5ae0970cfd3ad4634e13e8db23275e52530	87329222bf645cee8eb5998778aa8cd25ce7582d3cba0f5ec17c9376b8739f96	yes	Hunting for the cause: Evidence for prion-like mechanisms in Huntington's disease.	10.3389/fnins.2022.946822	36090278	PMC9448931	not_available_in_current_archive	2022	Frontiers in neuroscience	include_text	not_available_in_current_archive	high
518	test	0text518.txt	data/brat_core/train/0text518.txt	data/brat_core/train/0text518.ann	16	136	a713b76ca3393572ca1c8447942d11a6ef08402e6b051cc6ce8a7dbab9942c2b	eeb4e85fdd4d60e6568c07a8eb948748801a9859f1305cdb978725cc5981edfa	yes	Altered nuclear architecture in blood cells from Huntington's disease patients.	10.1007/s10072-021-05289-w	33974169	not_available_in_current_archive	not_available_in_current_archive	2022	Neurological sciences : official journal of the Italian Neurological Society and of the Italian Society of Clinical Neurophysiology	exclude_text	not_available_in_current_archive	high
540	val	0text540.txt	data/brat_core/train/0text540.txt	data/brat_core/train/0text540.ann	4	27	70298fadbed7ac69a02217577c76d4f993fefa21ac1ed717c5e9a4fb3ce507e7	1f96b4a505e58e8faa8ef076722cea592148ecd7ff602f8a53e74892eacccc72	yes	Mutant Huntingtin Derails Cysteine Metabolism in Huntington's Disease at Both Transcriptional and Post-Translational Levels.	10.3390/antiox11081470	36009188	PMC9404835	not_available_in_current_archive	2022	Antioxidants (Basel, Switzerland)	include_text	not_available_in_current_archive	high
547	val	0text547.txt	data/brat_core/train/0text547.txt	data/brat_core/train/0text547.ann	10	84	ff12c2d1869b09f0b22191bb262154c2485f5d37c2dce3307f701a97a939004b	390e394bf73e216041898eb1d3a55136c59f4e5e59adb881e933220180e7fa56	yes	Recent Advancements of Nanomedicine in Neurodegenerative Disorders Theranostics	10.1002/adfm.202003054	not_available_in_current_archive	not_available_in_current_archive	not_available_in_current_archive	2020	Advanced Functional Materials	exclude_text	not_available_in_current_archive	high
551	train	0text551.txt	data/brat_core/train/0text551.txt	data/brat_core/train/0text551.ann	16	182	9853abe8de3c114dfa2566db94952444bbd2fde1a2aba6149304594617503f3a	92a6f7c317527d5bcda1ec54b6eb40927f3e70f873c205859dd059e6b109c369	yes	Withaferin A Induces Heat Shock Response and Ameliorates Disease Progression in a Mouse Model of Huntington's Disease.	10.1007/s12035-021-02397-8	33904021	not_available_in_current_archive	not_available_in_current_archive	2021	Molecular neurobiology	exclude_text	not_available_in_current_archive	high
552	train	0text552.txt	data/brat_core/train/0text552.txt	data/brat_core/train/0text552.ann	21	291	c4bd547fffe89df3328dc981e8b8d64542ac1c449aa1d38ceb80bbd4b55f649d	fc34461e9ba8571c98a0231b75282672e42d746a6dbfec45c317aa534155bd9f	yes	Exploring the Etiological Links behind Neurodegenerative Diseases: Inflammatory Cytokines and Bioactive Kynurenines.	10.3390/ijms21072431	32244523	PMC7177899	not_available_in_current_archive	2020	International journal of molecular sciences	include_text	not_available_in_current_archive	high
556	train	0text556.txt	data/brat_core/train/0text556.txt	data/brat_core/train/0text556.ann	14	52	3931e94251587e07314b576ba9d8265282e8e687f54eeabc325070f8703130f7	e2b68373c561683a19e988dd1e6b4950891ca8b16b3a6aa7e0d3e553fd42fbb8	yes	Protein misfolding and medicinal strategies in neurodegenerative disorders	10.3306/AJHS.2022.37.04.166	not_available_in_current_archive	not_available_in_current_archive	not_available_in_current_archive	2022	Academic Journal of Health Sciences	exclude_text	not_available_in_current_archive	high
573	train	0text573.txt	data/brat_core/train/0text573.txt	data/brat_core/train/0text573.ann	12	96	409f6a1d055141eb1d6ed00f90343eef3248de2a032eeed16c13678da2ef1e31	f43659f6de2ab48e1a4a0e6f9853b62924e8272a031670a31f8986e067a21c60	yes	Ribosome traffic jam in neurodegeneration: decoding hurdles in Huntington disease.	10.15698/cst2021.06.251	34124583	PMC8166216	not_available_in_current_archive	2021	Cell stress	include_text	not_available_in_current_archive	high
574	test	0text574.txt	data/brat_core/train/0text574.txt	data/brat_core/train/0text574.ann	14	110	fd5bc2dd2ba678d15fb7bfcad53d43e3ee33ccf2ec3e46f3b6adee6b7128511d	c6b36b8249c2572e4de6525798d878ef656eda3b22727bb9f2250e92065e7c7d	yes	The regulatory roles of microRNAs toward pathogenesis and treatments in Huntington's disease.	10.1186/s12929-021-00755-1	34412645	PMC8375176	not_available_in_current_archive	2021	Journal of biomedical science	include_text	not_available_in_current_archive	high
575	test	0text575.txt	data/brat_core/train/0text575.txt	data/brat_core/train/0text575.ann	18	152	fd7ff91be3b4a28fa2ac9ffdb73f4401b5499bed237d879e60fb4d9d47801cad	c6c823c13fa466a764d1e7f8deffc7d6908acadaeb5dd38758c2aabc0ab46854	yes	Non-Cell Autonomous and Epigenetic Mechanisms of Huntington's Disease.	10.3390/ijms222212499	34830381	PMC8617801	not_available_in_current_archive	2021	International journal of molecular sciences	include_text	not_available_in_current_archive	high
576	train	0text576.txt	data/brat_core/train/0text576.txt	data/brat_core/train/0text576.ann	12	114	4da19a15498d18138619fde4103114411c459c41d39cb0019d47eeae04ba894a	8787bed5fbc77095324eeb408464414731433d4becd17c48560e086cc01285fd	yes	RNA Sequencing of Human Peripheral Blood Cells Indicates Upregulation of Immune-Related Genes in Huntington's Disease.	10.3389/fneur.2020.573560	33329316	PMC7731869	not_available_in_current_archive	2020	Frontiers in neurology	include_text	not_available_in_current_archive	high
578	train	0text578.txt	data/brat_core/train/0text578.txt	data/brat_core/train/0text578.ann	28	148	796fb4a7d2e7663ae7b6c35cdf94ba0256dc115735cfec5cf96cc163abea1c9a	a174d3167da77ed347ed9082653d8726031a098a6068c10b6932b05f21a17d25	yes	Management of dysphagia in Huntington's disease: a descriptive review.	10.1007/s10072-020-04265-0	31989345	not_available_in_current_archive	not_available_in_current_archive	2020	Neurological sciences : official journal of the Italian Neurological Society and of the Italian Society of Clinical Neurophysiology	exclude_text	not_available_in_current_archive	high
589	train	0text589.txt	data/brat_core/train/0text589.txt	data/brat_core/train/0text589.ann	16	98	129e2bac286b7c3e6ffdc4fff1f2ab4d2ce8ff25657383933a7de736ceb4fb10	1e7951c29fd8f43b5520b44af09560dfa940bb96e40c8fcd166d38fd69b67a94	yes	Abnormal visual scanning and impaired mental state recognition in pre-manifest Huntington disease.	10.1007/s00221-020-05957-x	33130907	not_available_in_current_archive	not_available_in_current_archive	2021	Experimental brain research	exclude_text	not_available_in_current_archive	high
596	train	0text596.txt	data/brat_core/train/0text596.txt	data/brat_core/train/0text596.ann	10	124	439b73bbe674dbe5f68e055a9877db5234a932cb590a4ce4cd27ba3c498ead1c	ad982c4aea9816ebec80faad09562c2ae1201cde1f9768813770633cf5b9c0e1	yes	Mitochondrial iron metabolism and neurodegenerative diseases.	10.1016/j.neuro.2021.11.003	34748789	PMC8748425	not_available_in_current_archive	2022	Neurotoxicology	exclude_text	not_available_in_current_archive	high
601	train	0text601.txt	data/brat_core/train/0text601.txt	data/brat_core/train/0text601.ann	8	70	2405c659a8bc42c685c35969912e2c94f4bca9eaa906a96fcb437d8282d4753a	4cff158bcc90d4c1ecb26ca9120ee4860f994f6326ae7c2790162afc9c4863c4	yes	Modeling neurodegenerative disorders in zebrafish.	10.1016/j.neubiorev.2022.104679	35490912	not_available_in_current_archive	not_available_in_current_archive	2022	Neuroscience and biobehavioral reviews	exclude_text	not_available_in_current_archive	high
612	train	0text612.txt	data/brat_core/train/0text612.txt	data/brat_core/train/0text612.ann	12	82	f237c592677055c5e20fd09f20a89096c3dffc08942f0c6eabb2c62080eabee2	d45e9ffb95e740c9dc455350c6f7f90fcf97812c69974b7fdfcaee33e6cef053	yes	Huntington's disease influences employment before and during clinical manifestation: A systematic review.	10.1016/j.parkreldis.2022.02.022	35379551	not_available_in_current_archive	not_available_in_current_archive	2022	Parkinsonism & related disorders	include_text	not_available_in_current_archive	high
