doc_id	split	source_file	sha256_txt	match_confidence	match_reason	source_title	doi	pmid	pmcid	publication_year	journal	publisher	epmc_is_open_access	epmc_license	openalex_is_oa	openalex_oa_status	openalex_licenses	unpaywall_is_oa	unpaywall_oa_status	unpaywall_licenses	crossref_license_urls	source_text_decision
1137	train	0text1137.txt	8e536c97f16a6736c916fd1d3de10028b91a4ee12bf685d8abe008ae3de0f751	high	abstract_phrase_match	Dendrimer-Conjugated nSMase2 Inhibitor Reduces Tau Propagation in Mice.	10.3390/pharmaceutics14102066	36297501	PMC9609094	2022	Pharmaceutics	MDPI AG	Y	cc by	True	gold	cc-by				https://creativecommons.org/licenses/by/4.0/	include_text
1140	train	0text1140.txt	ff7048f67b5f718898e1351c0e104bad159776ba51685f64fb43abec2cfb1371	high	abstract_prefix_exact_match	Mesenchymal Stem Cell Therapy for Alzheimer's Disease.	10.1155/2021/7834421	34512767	PMC8426054	2021	Stem cells international	Wiley	Y	cc by	True	gold	cc-by|cc-by-sa				https://creativecommons.org/licenses/by/4.0/	include_text
1141	train	0text1141.txt	4d987fcadfd589aa6f07396cb050bb9181b67aba44cad078ddd30900cf12e547	high	abstract_prefix_exact_match	Lipid Metabolism Influence on Neurodegenerative Disease Progression: Is the Vehicle as Important as the Cargo?	10.3389/fnmol.2021.788695	34987360	PMC8721228	2021	Frontiers in molecular neuroscience	Frontiers Media SA	Y	cc by	True	gold	cc-by|cc-by-sa				https://creativecommons.org/licenses/by/4.0/	include_text
1142	test	0text1142.txt	b771ef00c7217dae21cbd620d5f5a243f0a58b1f4c436dfead63852142b638ac	high	abstract_phrase_match	Complement-containing small extracellular vesicles from adventitial fibroblasts induce proinflammatory and metabolic reprogramming in macrophages.	10.1172/jci.insight.148382	34499621	PMC8663554	2021	JCI insight	American Society for Clinical Investigation	Y	cc by	True	gold	cc-by				http://creativecommons.org/licenses/by/4.0/	include_text
1144	train	0text1144.txt	a025cba976d4193f33fec2f006e6ea78f957939a841346cbec5fcbb9e9470d1f	high	abstract_prefix_exact_match	News about the Role of Fluid and Imaging Biomarkers in Neurodegenerative Diseases.	10.3390/biomedicines9030252	33806691	PMC7999537	2021	Biomedicines	MDPI AG	Y	cc by	True	gold	cc-by|cc-by-sa				https://creativecommons.org/licenses/by/4.0/	include_text
1146	train	0text1146.txt	bb513497723c7c1b3517f5c2e94eafc0c02579e4d1f1cba508126076473a3f9d	high	abstract_prefix_exact_match	Neurotransmitter-stimulated neuron-derived sEVs have opposite effects on amyloid β-induced neuronal damage.	10.1186/s12951-021-01070-5	34654438	PMC8518222	2021	Journal of nanobiotechnology	Springer Science and Business Media LLC	Y	cc by	True	gold	cc-by|cc-by-sa				https://creativecommons.org/licenses/by/4.0|https://creativecommons.org/licenses/by/4.0	include_text
1147	train	0text1147.txt	e210efebc4b00d51fc15fec67a7c8bdb28777f8adc228049af119e1b9838f63d	high	abstract_prefix_exact_match	Differential Neuropathology, Genetics, and Transcriptomics in Two Kindred Cases with Alzheimer's Disease and Lewy Body Dementia.	10.3390/biomedicines10071687	35884993	PMC9313121	2022	Biomedicines	MDPI AG	Y	cc by	True	gold	cc-by|other-oa				https://creativecommons.org/licenses/by/4.0/	include_text
1148	val	0text1148.txt	e6a62d3640645d251643a45a809394ee4df4d376e9e2cb749ced880bcdbf6f14	high	abstract_prefix_exact_match	Tail-vein injection of MSC-derived small extracellular vesicles facilitates the restoration of hippocampal neuronal morphology and function in APP / PS1 mice.	10.1038/s41420-021-00620-y	34482379	PMC8418600	2021	Cell death discovery	Springer Science and Business Media LLC	Y	cc by	True	gold	cc-by|cc-by-sa				https://creativecommons.org/licenses/by/4.0|https://creativecommons.org/licenses/by/4.0	include_text
1150	val	0text1150.txt	5264f19ab35b2746386221d103adc7296c23a410f28bcae9c6fa01a3f3f41e76	high	abstract_prefix_exact_match	Mesenchymal and Neural Stem Cell-Derived Exosomes in Treating Alzheimer's Disease.	10.3390/bioengineering10020253	36829747	PMC9952071	2023	Bioengineering (Basel, Switzerland)	MDPI AG	Y	cc by	True	gold	cc-by				https://creativecommons.org/licenses/by/4.0/	include_text
1152	test	0text1152.txt	7f110fef93d5800a178e506dd35c6aa26000ff54b3a9ae347223a0b379cd14b0	high	abstract_prefix_exact_match	CRISPRi screening reveals regulators of tau pathology shared between exosomal and vesicle-free tau.	10.26508/lsa.202201689	36316035	PMC9622425	2023	Life science alliance	Life Science Alliance, LLC	Y	cc by	True	gold	cc-by				https://creativecommons.org/licenses/by/4.0/	include_text
1153	test	0text1153.txt	790ebd51de111da02e772bbd5bbd80869490e7100b4655cf39742208e6ed2e3b	high	abstract_prefix_exact_match	Mindfulness Intervention Improves Cognitive Function in Older Adults by Enhancing the Level of miRNA-29c in Neuron-Derived Exosomes	10.21203/rs.3.rs-199928/v1			2021		Research Square Platform LLC	N	cc by	True	green	cc-by				https://creativecommons.org/licenses/by/4.0/	include_text
1154	train	0text1154.txt	47be2ea4623333a7d80b587213d550afc1d65f9599c486b1365fc950b5f2bc2d	high	abstract_prefix_exact_match	Involvement of the Choroid Plexus in the Pathogenesis of Niemann-Pick Disease Type C.	10.3389/fncel.2021.757482	34720883	PMC8555471	2021	Frontiers in cellular neuroscience	Frontiers Media SA	Y	cc by	True	gold	cc-by|cc-by-sa|other-oa				https://creativecommons.org/licenses/by/4.0/	include_text
1156	test	0text1156.txt	8d8d395696cee8ffa3310a085ec2e805fdb047110c4c89f41ea4c72ed65f8320	high	abstract_prefix_short_match	The Potential Roles of Exosomes Carrying APP and Tau Cleavage Products in Alzheimer's Disease.	10.3390/jcm12051883	36902671	PMC10003549	2023	Journal of clinical medicine	MDPI AG	Y	cc by	True	gold	cc-by				https://creativecommons.org/licenses/by/4.0/	include_text
1157	train	0text1157.txt	c73b5eeff6b50b5e4b2064d0c8a8124598e416c755efbe138c9a59d863eba8d5	high	abstract_prefix_exact_match	Exosomes-Based Nanomedicine for Neurodegenerative Diseases: Current Insights and Future Challenges.	10.3390/pharmaceutics15010298	36678926	PMC9863585	2023	Pharmaceutics	MDPI AG	Y	cc by	True	gold	cc-by|other-oa				https://creativecommons.org/licenses/by/4.0/	include_text
1159	test	0text1159.txt	35a2a8cce86de7b7e9092ebb012a809895b396b6adc4020f566d31b728e7f60d	high	abstract_phrase_match	The role of pathological tau in synaptic dysfunction in Alzheimer's diseases.	10.1186/s40035-021-00270-1	34753506	PMC8579533	2021	Translational neurodegeneration	Springer Science and Business Media LLC	Y	cc by	True	gold	cc-by|cc-by-sa|other-oa				https://creativecommons.org/licenses/by/4.0|https://creativecommons.org/licenses/by/4.0	include_text
1160	val	0text1160.txt	68679228e251aa2aefc74a39851dade1d447d30dec738f2c5f525fd24ea2e63f	high	abstract_prefix_exact_match	Advances with Long Non-Coding RNAs in Alzheimer's Disease as Peripheral Biomarker.	10.3390/genes12081124	34440298	PMC8391483	2021	Genes	MDPI AG	Y	cc by	True	gold	cc-by|cc-by-sa|other-oa				https://creativecommons.org/licenses/by/4.0/	include_text
1161	val	0text1161.txt	f2d1ac13fe38f659001f2aaa66f140f26084977e5256af8e98435b603c458d73	high	abstract_phrase_match	Integrated bioinformatics-based identification of diagnostic markers in Alzheimer disease.	10.3389/fnagi.2022.988143	36437991	PMC9686423	2022	Frontiers in aging neuroscience	Frontiers Media SA	Y	cc by	True	gold	cc-by				https://creativecommons.org/licenses/by/4.0/	include_text
1162	train	0text1162.txt	6488adaf8b326aa8ec2a69bed1d6cb8344ef375626a5b4bb90be14079583dd81	high	abstract_prefix_short_match	Membrane interaction to intercellular spread of pathology in Alzheimer's disease.	10.3389/fnins.2022.936897	36161178	PMC9500529	2022	Frontiers in neuroscience	Frontiers Media SA	Y	cc by	True	gold	cc-by				https://creativecommons.org/licenses/by/4.0/	include_text
1163	train	0text1163.txt	a6b42ef32f037625227bc663755d42ede46a46f679c53f5eae3653c11bfe3d25	high	abstract_prefix_exact_match	Exosomes in Ageing and Motor Neurone Disease: Biogenesis, Uptake Mechanisms, Modifications in Disease and Uses in the Development of Biomarkers and Therapeutics.	10.3390/cells10112930	34831153	PMC8616058	2021	Cells	MDPI AG	Y	cc by	True	green					https://creativecommons.org/licenses/by/4.0/	include_text
1164	train	0text1164.txt	b1fd5c71d25a29ed320e29f06651774ff3332304653198dcddf96931fd1d3c7b	high	abstract_prefix_exact_match	Switching Roles: Beneficial Effects of Adipose Tissue-Derived Mesenchymal Stem Cells on Microglia and Their Implication in Neurodegenerative Diseases.	10.3390/biom12020219	35204722	PMC8961583	2022	Biomolecules	MDPI AG	Y	cc by	True	gold	cc-by				https://creativecommons.org/licenses/by/4.0/	include_text
1165	train	0text1165.txt	ebc0fda490c7cfad586316b0f1e62620cbb2fdaad498bb1a588734ab7eeec669	high	abstract_phrase_match	Bioinformatics-based study reveals that AP2M1 is regulated by the circRNA-miRNA-mRNA interaction network and affects Alzheimer's disease.	10.3389/fgene.2022.1049786	36468008	PMC9716081	2022	Frontiers in genetics	Frontiers Media SA	Y	cc by	True	gold	cc-by				https://creativecommons.org/licenses/by/4.0/	include_text
1166	val	0text1166.txt	e59f063ed5bd6409a38755b970eb88516c049afd1b4b00fcb1c74d8af60913e0	high	abstract_prefix_exact_match	Exosomes in Alzheimer's Disease: From Being Pathological Players to Potential Diagnostics and Therapeutics.	10.3390/ijms221910794	34639135	PMC8509246	2021	International journal of molecular sciences	MDPI AG	Y	cc by	True	gold	cc-by				https://creativecommons.org/licenses/by/4.0/	include_text
1167	train	0text1167.txt	b8030061947d66176eb2e9d7acd0e5aaf001bd3838758626dace265c6538cfe5	high	abstract_prefix_exact_match	The Vascular-Immune Hypothesis of Alzheimer's Disease.	10.3390/biomedicines11020408	36830944	PMC9953491	2023	Biomedicines	MDPI AG	Y	cc by	True	gold	cc-by				https://creativecommons.org/licenses/by/4.0/	include_text
1168	train	0text1168.txt	8113fa7f8f6603936443fbded480292473436a0f9efdd591f3f37a635a96b7bc	high	abstract_prefix_exact_match	The Link between Oxidative Stress, Mitochondrial Dysfunction and Neuroinflammation in the Pathophysiology of Alzheimer's Disease: Therapeutic Implications and Future Perspectives.	10.3390/antiox11112167	36358538	PMC9686795	2022	Antioxidants (Basel, Switzerland)	MDPI AG	Y	cc by	True	gold	cc-by				https://creativecommons.org/licenses/by/4.0/	include_text
1169	train	0text1169.txt	e7730a5f03fa529bb71b7737e897abcdafe7299ed0701ee5bea812872430a71d	high	abstract_phrase_match	The Role of Exosomes as Mediators of Neuroinflammation in the Pathogenesis and Treatment of Alzheimer's Disease.	10.3389/fnagi.2022.899944	35837481	PMC9273880	2022	Frontiers in aging neuroscience	Frontiers Media SA	Y	cc by	True	gold	cc-by				https://creativecommons.org/licenses/by/4.0/	include_text
1170	val	0text1170.txt	233a6089d28041b5a469304989f916145866cd7fe8248dc369b9f20e2806b650	high	abstract_prefix_exact_match	Clinical relevance of biomarkers, new therapeutic approaches, and role of post-translational modifications in the pathogenesis of Alzheimer's disease.	10.3389/fnagi.2022.977411	36158539	PMC9490081	2022	Frontiers in aging neuroscience	Frontiers Media SA	Y	cc by	True	gold	cc-by				https://creativecommons.org/licenses/by/4.0/	include_text
1171	train	0text1171.txt	184dca889b5b35f5fb6d52cc0296a1e78fe2a0f7c8fc5ee7c6e43b43ac0cee07	high	abstract_prefix_exact_match	Neuroprotective activity of a virus-safe nanofiltered human platelet lysate depleted of extracellular vesicles in Parkinson's disease and traumatic brain injury models.	10.1002/btm2.10360	36684076	PMC9842020	2023	Bioengineering & translational medicine	Wiley	Y	cc by	True	gold	cc-by				http://creativecommons.org/licenses/by/4.0/	include_text
1172	train	0text1172.txt	c3d82e9b8262d23c82da92aac339fcae45be5246d3f065e8f771096f4e8972fe	high	abstract_prefix_exact_match	Exosomes as A Next-Generation Diagnostic and Therapeutic Tool in Prostate Cancer.	10.3390/ijms221810131	34576294	PMC8465219	2021	International journal of molecular sciences	MDPI AG	Y	cc by	True	gold	cc-by|other-oa				https://creativecommons.org/licenses/by/4.0/	include_text
1173	train	0text1173.txt	ba13e9d2cd116a8ebd28d1a3c72bdf4ef6c7a5beb8230e8a085336cd9e9b161b	high	abstract_phrase_match	Abnormal molecular signatures of inflammation, energy metabolism, and vesicle biology in human Huntington disease peripheral tissues.	10.1186/s13059-022-02752-5	36071529	PMC9450392	2022	Genome biology	Springer Science and Business Media LLC	Y	cc by	True	gold	cc-by				https://creativecommons.org/licenses/by/4.0|https://creativecommons.org/licenses/by/4.0	include_text
1175	train	0text1175.txt	ede0dfa9c435ec0a1e804a4c26e4f4db6db0e3af50a893bb9ca3cbfd48f4e9a7	high	abstract_phrase_match	Numerical analysis of the impact of cytoskeletal actin filament density alterations onto the diffusive vesicle-mediated cell transport.	10.1371/journal.pcbi.1008784	33939706	PMC8130967	2021	PLoS computational biology	Public Library of Science (PLoS)	Y	cc by	True	gold	cc-by|cc-by-sa				http://creativecommons.org/licenses/by/4.0/	include_text
1177	train	0text1177.txt	42f16308b337a4dbaf04bacfd79b8a7374166de536e57abcf36e2bcf9a0056cc	high	abstract_prefix_exact_match	Pathogenesis of Chronic Kidney Disease Is Closely Bound up with Alzheimer's Disease, Especially via the Renin-Angiotensin System.	10.3390/jcm12041459	36835994	PMC9966558	2023	Journal of clinical medicine	MDPI AG	Y	cc by	True	gold	cc-by				https://creativecommons.org/licenses/by/4.0/	include_text
1178	train	0text1178.txt	a83e938259204445c75e6cc5df533c1430d159e586bcc6dbaa30c8791495c35d	high	abstract_phrase_match	Mesenchymal Stem Cell-Derived Exosomes Ameliorate Alzheimer's Disease Pathology and Improve Cognitive Deficits.	10.3390/biomedicines9060594	34073900	PMC8225157	2021	Biomedicines	MDPI AG	Y	cc by	True	gold	cc-by|cc-by-sa				https://creativecommons.org/licenses/by/4.0/	include_text
1179	train	0text1179.txt	a82d8d9e31633cbec79ff9cc244879562f72ada0e11a08fa6e59b87f382684fb	high	abstract_prefix_exact_match	Astrocytic MicroRNAs and Transcription Factors in Alzheimer's Disease and Therapeutic Interventions.	10.3390/cells11244111	36552875	PMC9776935	2022	Cells	MDPI AG	Y	cc by	True	gold	cc-by				https://creativecommons.org/licenses/by/4.0/	include_text
1180	val	0text1180.txt	dc2d00402001df66cbfc955ebf6af4d54596da863ac63c5c7fb9059251247001	high	abstract_prefix_exact_match	Innate immune activation: Parallels in alcohol use disorder and Alzheimer's disease.	10.3389/fnmol.2022.910298	36157070	PMC9505690	2022	Frontiers in molecular neuroscience	Frontiers Media SA	Y	cc by	True	gold	cc-by				https://creativecommons.org/licenses/by/4.0/	include_text
1181	train	0text1181.txt	80e7f1196b214f2f7b59f4855c2dca00cf3d5a0cdd01d1759b98616b327b3930	high	abstract_prefix_exact_match	Biomarkers for parkinsonian disorders in CNS-originating EVs: promise and challenges.	10.1007/s00401-023-02557-1	37012443	PMC10071251	2023	Acta neuropathologica	Springer Science and Business Media LLC	Y	cc by	True	hybrid	cc-by|other-oa				https://creativecommons.org/licenses/by/4.0|https://creativecommons.org/licenses/by/4.0	include_text
1182	train	0text1182.txt	0ec93d2f12e2ba68c0a64f5c95cb791c00093b548823798fa8357004d786b4ad	high	abstract_prefix_exact_match	Modulation of Small RNA Signatures by Astrocytes on Early Neurodegeneration Stages; Implications for Biomarker Discovery.	10.3390/life12111720	36362875	PMC9696502	2022	Life (Basel, Switzerland)	MDPI AG	Y	cc by	True	gold	cc-by				https://creativecommons.org/licenses/by/4.0/	include_text
1183	train	0text1183.txt	903dc56baf6b86f247b83f6c992ba3d72d1860f0ef883c3b4a37192d2891710c	high	abstract_prefix_exact_match	Use of Brain-Derived Stem/Progenitor Cells and Derived Extracellular Vesicles to Repair Damaged Neural Tissues: Lessons Learned from Connective Tissue Repair Regarding Variables Limiting Progress and Approaches to Overcome Limitations.	10.3390/ijms24043370	36834779	PMC9958575	2023	International journal of molecular sciences	MDPI AG	Y	cc by	True	gold	cc-by				https://creativecommons.org/licenses/by/4.0/	include_text
1185	test	0text1185.txt	27f6994318716fb42ba12a7d3c3fb4f5472f5c5dcce6d1ed6f958f6ca54f1c1a	high	abstract_prefix_exact_match	Alzheimer's Disease and Impaired Bone Microarchitecture, Regeneration and Potential Genetic Links.	10.3390/life13020373	36836731	PMC9963274	2023	Life (Basel, Switzerland)	MDPI AG	Y	cc by	True	gold	cc-by				https://creativecommons.org/licenses/by/4.0/	include_text
1186	test	0text1186.txt	49ccddc106f5f1c465493e886a766b85eb94b21d54d303e0f9a756075f9525cb	high	abstract_prefix_exact_match	Exosomal tau with seeding activity is released from Alzheimer's disease synapses, and seeding potential is associated with amyloid beta.	10.1038/s41374-021-00644-z	34462532	PMC8590975	2021	Laboratory investigation; a journal of technical methods and pathology	Elsevier BV	Y	cc by	True	hybrid	cc-by				https://www.elsevier.com/tdm/userlicense/1.0/|https://www.elsevier.com/legal/tdmrep-license|http://creativecommons.org/licenses/by/4.0/	include_text
1188	val	0text1188.txt	23baa808c2f248e566acc9919c619a372992c149e4acb942eddc5c4024180c0d	high	abstract_phrase_match	Implications of exosomes derived from cholesterol-accumulated astrocytes in Alzheimer's disease pathology.	10.1242/dmm.048929	34524402	PMC8560497	2021	Disease models & mechanisms	The Company of Biologists	Y	cc by	True	gold	cc-by|cc-by-sa|other-oa				http://creativecommons.org/licenses/by/4.0	include_text
1190	train	0text1190.txt	d5191737c381b85eea0c78675c18ab208762303c97c3be56c9c3b6692672f7b1	high	abstract_prefix_exact_match	The Evolving Landscape of Exosomes in Neurodegenerative Diseases: Exosomes Characteristics and a Promising Role in Early Diagnosis.	10.3390/ijms22010440	33406804	PMC7795439	2021	International journal of molecular sciences	MDPI AG	Y	cc by	True	gold	cc-by|cc-by-sa|other-oa				https://creativecommons.org/licenses/by/4.0/	include_text
