doc_id	sentence_id	split	sentence_index	document_start	document_end	sentence_char_length	sentence_sha256	normalized_document_sha256	normalization_policy	newline_policy	text_status
1065	1065_0	train	0	0	66	66	eb9c823341db1b5af794e012b23832ac5843800ca13c1212f667191ee688be79	d078b27ed9b359f7abec7b066e73ddf302a6d202295f0ce7f3bb08cbf1834c1e	reviewed_release_text_utf8	preserve_reviewed_brat_newlines	included
1065	1065_1	train	1	67	189	122	45a94bda3b235d6f082a8de5e0104836bb92b557c721797d43bc650298e45251	d078b27ed9b359f7abec7b066e73ddf302a6d202295f0ce7f3bb08cbf1834c1e	reviewed_release_text_utf8	preserve_reviewed_brat_newlines	included
1065	1065_2	train	2	190	285	95	204b9736d21b150de6be5f3a3e3dd8d36b2bb29f4a89323400ee769ae73fff98	d078b27ed9b359f7abec7b066e73ddf302a6d202295f0ce7f3bb08cbf1834c1e	reviewed_release_text_utf8	preserve_reviewed_brat_newlines	included
1065	1065_3	train	3	286	515	229	adbea6e0a773133d48cc6d4b4af2c0c3321590e9449486f873aaad0f68274aaf	d078b27ed9b359f7abec7b066e73ddf302a6d202295f0ce7f3bb08cbf1834c1e	reviewed_release_text_utf8	preserve_reviewed_brat_newlines	included
1065	1065_4	train	4	516	572	56	c7054dc3b88b2545c7579d7103169d021339c09f1218cbe875690bd25dc163c2	d078b27ed9b359f7abec7b066e73ddf302a6d202295f0ce7f3bb08cbf1834c1e	reviewed_release_text_utf8	preserve_reviewed_brat_newlines	included
1065	1065_5	train	5	573	725	152	ef9f1852220933573575744735dcf091a65737103a3fca07544f83e6b25b7fb4	d078b27ed9b359f7abec7b066e73ddf302a6d202295f0ce7f3bb08cbf1834c1e	reviewed_release_text_utf8	preserve_reviewed_brat_newlines	included
1065	1065_6	train	6	726	789	63	5c690819506db94c5c0e59358b7da6ce3ff0aba7308d5af2e63692d4161286e5	d078b27ed9b359f7abec7b066e73ddf302a6d202295f0ce7f3bb08cbf1834c1e	reviewed_release_text_utf8	preserve_reviewed_brat_newlines	included
1065	1065_7	train	7	790	864	74	dcdcb28152702af26c5d4b76ee17f93ccf1d43ce6ed4bb7ddae73ea6ff349d57	d078b27ed9b359f7abec7b066e73ddf302a6d202295f0ce7f3bb08cbf1834c1e	reviewed_release_text_utf8	preserve_reviewed_brat_newlines	included
1065	1065_8	train	8	865	953	88	cca2cae6706033e84c01abd37571d06a140a12a96085b9e1237f12a93b725a0e	d078b27ed9b359f7abec7b066e73ddf302a6d202295f0ce7f3bb08cbf1834c1e	reviewed_release_text_utf8	preserve_reviewed_brat_newlines	included
1065	1065_9	train	9	954	1015	61	53ee6cab660b0972ecec1adab0c871ba1514f6691e188711e8a77b0d11935bcf	d078b27ed9b359f7abec7b066e73ddf302a6d202295f0ce7f3bb08cbf1834c1e	reviewed_release_text_utf8	preserve_reviewed_brat_newlines	included
1065	1065_10	train	10	1016	1062	46	d7e7fb9d90272085d1de176fba28f7ceda953f84760b1eb0b2ea7b3fdb2aabae	d078b27ed9b359f7abec7b066e73ddf302a6d202295f0ce7f3bb08cbf1834c1e	reviewed_release_text_utf8	preserve_reviewed_brat_newlines	included
1065	1065_11	train	11	1063	1089	26	ae8e367b5beebccb7d24cdf017f74317b2493502014de211c47fa600281cc133	d078b27ed9b359f7abec7b066e73ddf302a6d202295f0ce7f3bb08cbf1834c1e	reviewed_release_text_utf8	preserve_reviewed_brat_newlines	included
1065	1065_12	train	12	1090	1207	117	b6d3714eb35d137b6bce8cf0cee9e7744278f07cd1347aa8e4b5b19cecc05319	d078b27ed9b359f7abec7b066e73ddf302a6d202295f0ce7f3bb08cbf1834c1e	reviewed_release_text_utf8	preserve_reviewed_brat_newlines	included
1065	1065_13	train	13	1208	1360	152	81a93e5fa52cc01b29a08cc73ad722302cbe1e6b6da9d0923cbdce8bc722371c	d078b27ed9b359f7abec7b066e73ddf302a6d202295f0ce7f3bb08cbf1834c1e	reviewed_release_text_utf8	preserve_reviewed_brat_newlines	included
1065	1065_14	train	14	1361	1536	175	4c3eb2053075967f0005a592fd3ce5a2b3768e1a57cbbbe8ab63b0a5941b9937	d078b27ed9b359f7abec7b066e73ddf302a6d202295f0ce7f3bb08cbf1834c1e	reviewed_release_text_utf8	preserve_reviewed_brat_newlines	included
1065	1065_15	train	15	1537	1641	104	a704ec93649cff6e4949ace56de464286ad5c105c8b8e3590d1d17550cfe5aac	d078b27ed9b359f7abec7b066e73ddf302a6d202295f0ce7f3bb08cbf1834c1e	reviewed_release_text_utf8	preserve_reviewed_brat_newlines	included
1066	1066_12	val	12	135	356	221	76cd2796b5dd911f6ccff69bfa0c5a89aa5478dd8cc630b1a4f684d89b3e3249	3dd4f005e648309c7ad71a2b0113a702d60b6bd236e58315e13cfef8c6cb29b2	reviewed_release_text_utf8	preserve_reviewed_brat_newlines	excluded
1066	1066_13	val	13	357	492	135	4b2c2b7c4333c0a66afdff2e8c54c1d769798b54b2b8a72669d1f5e4f8d5fb47	3dd4f005e648309c7ad71a2b0113a702d60b6bd236e58315e13cfef8c6cb29b2	reviewed_release_text_utf8	preserve_reviewed_brat_newlines	excluded
1066	1066_14	val	14	493	710	217	258751b7ef96ecbe9154bac3492b26e9f275cc9af4ab99b182d679dd9b29525d	3dd4f005e648309c7ad71a2b0113a702d60b6bd236e58315e13cfef8c6cb29b2	reviewed_release_text_utf8	preserve_reviewed_brat_newlines	excluded
1066	1066_15	val	15	711	1090	379	27150de33c47adbd619a3d16727bb476704d7b36a23c59372a4030c0268eec94	3dd4f005e648309c7ad71a2b0113a702d60b6bd236e58315e13cfef8c6cb29b2	reviewed_release_text_utf8	preserve_reviewed_brat_newlines	excluded
1066	1066_16	val	16	1091	1374	283	35af6a3d2c8402e40b69311ca0c8385e26608515a7e9c5c9f999c4fa08407490	3dd4f005e648309c7ad71a2b0113a702d60b6bd236e58315e13cfef8c6cb29b2	reviewed_release_text_utf8	preserve_reviewed_brat_newlines	excluded
1066	1066_17	val	17	0	134	134	27924ac80ba2d410456cedeb3fee59ef4f10e64032869d6442113dd6e000bf94	3dd4f005e648309c7ad71a2b0113a702d60b6bd236e58315e13cfef8c6cb29b2	reviewed_release_text_utf8	preserve_reviewed_brat_newlines	excluded
1067	1067_0	val	0	0	132	132	f9b9fe49c290dbe81b2914a4de46f1d3c788c031abe3c2256e05e9be34e39d5d	0ac4cc27c3a920ae34e97d9731362f34976c196b7008f4a1f7203757f6f66d7e	reviewed_release_text_utf8	preserve_reviewed_brat_newlines	excluded
1067	1067_1	val	1	133	262	129	d22368d1ad5a56cff81901bf64ef2b6ec56febaffa0d9d103af910e76c210fd3	0ac4cc27c3a920ae34e97d9731362f34976c196b7008f4a1f7203757f6f66d7e	reviewed_release_text_utf8	preserve_reviewed_brat_newlines	excluded
1067	1067_2	val	2	263	387	124	d4fde97894e5c29c81fc004d665a8f682ca3efde15c6e72a9093d0ced6b24fd1	0ac4cc27c3a920ae34e97d9731362f34976c196b7008f4a1f7203757f6f66d7e	reviewed_release_text_utf8	preserve_reviewed_brat_newlines	excluded
1067	1067_3	val	3	388	530	142	b2098189ad44d2be7ede23ef60f101fdb29380bf28f4aa72761841c9d4e78e4c	0ac4cc27c3a920ae34e97d9731362f34976c196b7008f4a1f7203757f6f66d7e	reviewed_release_text_utf8	preserve_reviewed_brat_newlines	excluded
1067	1067_4	val	4	531	748	217	cac6ee9d56d634ee240c8135db6d26801af4ace1cfd1b3ee87aae3c778a32e3c	0ac4cc27c3a920ae34e97d9731362f34976c196b7008f4a1f7203757f6f66d7e	reviewed_release_text_utf8	preserve_reviewed_brat_newlines	excluded
1067	1067_5	val	5	749	1042	293	35a391301a5d62c6e0276d36132938fa0b07fda34ea2f642e92ad247496c1004	0ac4cc27c3a920ae34e97d9731362f34976c196b7008f4a1f7203757f6f66d7e	reviewed_release_text_utf8	preserve_reviewed_brat_newlines	excluded
1067	1067_6	val	6	1043	1065	22	dd942879905c280de76238bfa944261cee7483d052cc461023ee4e623f17347f	0ac4cc27c3a920ae34e97d9731362f34976c196b7008f4a1f7203757f6f66d7e	reviewed_release_text_utf8	preserve_reviewed_brat_newlines	excluded
1067	1067_7	val	7	1066	1086	20	21f29224bb655170d51b49b23015b779434d5540dc2825f5adf9a2bbc131b5f5	0ac4cc27c3a920ae34e97d9731362f34976c196b7008f4a1f7203757f6f66d7e	reviewed_release_text_utf8	preserve_reviewed_brat_newlines	excluded
1068	1068_0	train	0	0	247	247	f0fd3d894ad088b2d369124a957288e6e423e613682efbb8f4f42091468df093	59db9f219cd2e271892ed43047ed283fe830346ad94abe654a348ef6e4344e5f	reviewed_release_text_utf8	preserve_reviewed_brat_newlines	excluded
1068	1068_1	train	1	248	506	258	136812fc1ada8f979713bd58fa13581806e8fdaee049f26d996eab3b80f5083e	59db9f219cd2e271892ed43047ed283fe830346ad94abe654a348ef6e4344e5f	reviewed_release_text_utf8	preserve_reviewed_brat_newlines	excluded
1068	1068_2	train	2	507	735	228	3724fda0c3cdcc13ad2383b2bf3bbf2bfd899c0b63d0d3fbc0e8405bebfd2f64	59db9f219cd2e271892ed43047ed283fe830346ad94abe654a348ef6e4344e5f	reviewed_release_text_utf8	preserve_reviewed_brat_newlines	excluded
1068	1068_3	train	3	736	920	184	736d6f08241dba6762388c46f113c642ceeb3d0b8a082fa3e4f8c46b93c02b8f	59db9f219cd2e271892ed43047ed283fe830346ad94abe654a348ef6e4344e5f	reviewed_release_text_utf8	preserve_reviewed_brat_newlines	excluded
1069	1069_0	test	0	0	167	167	b03bd6f3646abc99e9933a3cae3f6ff29b9ac77fbdad5f15602d2534b88c7c95	13c26cee41a52dded840c85b686e60af8a70709e45d5c94236add1b0b85f4a8b	reviewed_release_text_utf8	preserve_reviewed_brat_newlines	included
1069	1069_1	test	1	168	414	246	d345deefa56e80062201132bc534ca4191ae9f2e2e24cbaf69afcb73ca4479c3	13c26cee41a52dded840c85b686e60af8a70709e45d5c94236add1b0b85f4a8b	reviewed_release_text_utf8	preserve_reviewed_brat_newlines	included
1069	1069_2	test	2	415	543	128	93a0cd7a432093c3968924af3d0d9b603fea85e5647a3b7a0cc6ded284adcef4	13c26cee41a52dded840c85b686e60af8a70709e45d5c94236add1b0b85f4a8b	reviewed_release_text_utf8	preserve_reviewed_brat_newlines	included
1069	1069_3	test	3	544	704	160	1e58345434f56814154f5932321c8d2c4deb53ac68c85527a53a658f7f64b03b	13c26cee41a52dded840c85b686e60af8a70709e45d5c94236add1b0b85f4a8b	reviewed_release_text_utf8	preserve_reviewed_brat_newlines	included
1069	1069_4	test	4	705	1002	297	9e53a17bf9717c2356315cdec5e124e59334b396a7ee10e94680d2b39c8942a3	13c26cee41a52dded840c85b686e60af8a70709e45d5c94236add1b0b85f4a8b	reviewed_release_text_utf8	preserve_reviewed_brat_newlines	included
1069	1069_5	test	5	1003	1147	144	fb62303ce2846e5c75437c9a863e452ba22d643f3391dd98d0495f2fd7b6e7a7	13c26cee41a52dded840c85b686e60af8a70709e45d5c94236add1b0b85f4a8b	reviewed_release_text_utf8	preserve_reviewed_brat_newlines	included
1069	1069_6	test	6	1148	1276	128	fb9db39a38090c90e00ac51cbb2e1a32bf41380db451e3072e584c5caede2d1d	13c26cee41a52dded840c85b686e60af8a70709e45d5c94236add1b0b85f4a8b	reviewed_release_text_utf8	preserve_reviewed_brat_newlines	included
1069	1069_7	test	7	1277	1387	110	9d79b3a64fee25a48b7667ad9f67d8266780bbbc89d1ffd235821ce928476061	13c26cee41a52dded840c85b686e60af8a70709e45d5c94236add1b0b85f4a8b	reviewed_release_text_utf8	preserve_reviewed_brat_newlines	included
107	107_6	train	6	0	92	92	7e9aabe492311858166253e80c76e099fd83c18d06d1dc397c9d2fb31bb8d301	786e57bd2e906f8bd1ce0140c22c73a2b9f74115e0a352e8d8fd6be6c76fd422	reviewed_release_text_utf8	preserve_reviewed_brat_newlines	included
107	107_7	train	7	401	703	302	80c762d3421906e6f95b667026db74ecab364563eb681754917d050f638b00e0	786e57bd2e906f8bd1ce0140c22c73a2b9f74115e0a352e8d8fd6be6c76fd422	reviewed_release_text_utf8	preserve_reviewed_brat_newlines	included
107	107_8	train	8	704	892	188	ee53db0a162fdc4b4082e58dc8d2f0afe59f6536ce6b6a7ae565774602bb32f9	786e57bd2e906f8bd1ce0140c22c73a2b9f74115e0a352e8d8fd6be6c76fd422	reviewed_release_text_utf8	preserve_reviewed_brat_newlines	included
107	107_9	train	9	893	1072	179	ce1780d05f3fbd3ece01beb9df9c14a8f4ee9b2f6614ed1e48fd51395a3138ad	786e57bd2e906f8bd1ce0140c22c73a2b9f74115e0a352e8d8fd6be6c76fd422	reviewed_release_text_utf8	preserve_reviewed_brat_newlines	included
107	107_10	train	10	1073	1200	127	4b5a7a7905d4572c1f9daad2695ec7f6073fff538d4da32f8906f7f7173d5b42	786e57bd2e906f8bd1ce0140c22c73a2b9f74115e0a352e8d8fd6be6c76fd422	reviewed_release_text_utf8	preserve_reviewed_brat_newlines	included
107	107_11	train	11	93	400	307	969f72bf6196dbe346ffa1bc9e7648fcf489b855d152caf0e3ff39cddeb0b83d	786e57bd2e906f8bd1ce0140c22c73a2b9f74115e0a352e8d8fd6be6c76fd422	reviewed_release_text_utf8	preserve_reviewed_brat_newlines	included
1070	1070_0	train	0	0	207	207	fe2709830b2ff941ef7fdd49f55ce8de88f0ecf4ee874a499bb0c10edbcb69ec	cf8b3d27bee3ccd65e04d33b8480f23a629abe40b32db375823485c20085c95c	reviewed_release_text_utf8	preserve_reviewed_brat_newlines	included
1070	1070_1	train	1	208	320	112	f0de77f4534e971588bea8d35a952315cf2ab1aafe38085d4461423842a73508	cf8b3d27bee3ccd65e04d33b8480f23a629abe40b32db375823485c20085c95c	reviewed_release_text_utf8	preserve_reviewed_brat_newlines	included
1070	1070_2	train	2	321	530	209	db9f519bbbc25eb23bd2e1f4b8e4d9bdf5e590f2164f83d39eab33209bbfa991	cf8b3d27bee3ccd65e04d33b8480f23a629abe40b32db375823485c20085c95c	reviewed_release_text_utf8	preserve_reviewed_brat_newlines	included
1070	1070_3	train	3	531	773	242	150cca579ea98ea2a4e22a45eb1879bd004b22e51c2241c9a8fde2d1b6f43525	cf8b3d27bee3ccd65e04d33b8480f23a629abe40b32db375823485c20085c95c	reviewed_release_text_utf8	preserve_reviewed_brat_newlines	included
1070	1070_4	train	4	774	972	198	c96f304334513f85b27fee969d7c89d0c1cd09d521096165737b803116f05689	cf8b3d27bee3ccd65e04d33b8480f23a629abe40b32db375823485c20085c95c	reviewed_release_text_utf8	preserve_reviewed_brat_newlines	included
1070	1070_5	train	5	973	1166	193	cb48b5799b23fda1e6d5f59d9e5f41cff7b22753130ffea813983bc9d44e37e9	cf8b3d27bee3ccd65e04d33b8480f23a629abe40b32db375823485c20085c95c	reviewed_release_text_utf8	preserve_reviewed_brat_newlines	included
1070	1070_6	train	6	1167	1403	236	b5398a654b3b8eda876578b4af147ba7b5cebbb76e23fcbd9885bde314f1b1f9	cf8b3d27bee3ccd65e04d33b8480f23a629abe40b32db375823485c20085c95c	reviewed_release_text_utf8	preserve_reviewed_brat_newlines	included
1070	1070_7	train	7	1404	1581	177	22b9f2fdc7058423d5792f240d10fe4fcfa4d716b4758555dadf133fe24ad034	cf8b3d27bee3ccd65e04d33b8480f23a629abe40b32db375823485c20085c95c	reviewed_release_text_utf8	preserve_reviewed_brat_newlines	included
1070	1070_8	train	8	1582	1751	169	bb3c2019cd60ee04928356d1802446115b45f5386193432cb344a2f04d5928b6	cf8b3d27bee3ccd65e04d33b8480f23a629abe40b32db375823485c20085c95c	reviewed_release_text_utf8	preserve_reviewed_brat_newlines	included
1071	1071_0	train	0	0	129	129	867363fe425bd974451c27a938b7c950dafda11bcac1e1a83e29df23c4f3fbfd	d26a411137d70389f0cfce8a046837bbbe84f6cecec69d8acc37faa86a671364	reviewed_release_text_utf8	preserve_reviewed_brat_newlines	included
1071	1071_1	train	1	130	242	112	eb4a11c8091c1ef9b892e5481fb68482080d9db89f6bf829ee2110816bea9251	d26a411137d70389f0cfce8a046837bbbe84f6cecec69d8acc37faa86a671364	reviewed_release_text_utf8	preserve_reviewed_brat_newlines	included
1071	1071_2	train	2	243	543	300	c45808170511a39e8ee10e86acdca213067d0c24f135d0f72eb76db22a5d8cf5	d26a411137d70389f0cfce8a046837bbbe84f6cecec69d8acc37faa86a671364	reviewed_release_text_utf8	preserve_reviewed_brat_newlines	included
1071	1071_3	train	3	544	651	107	be5a74924671568fcd66c0f47be308d9c131e4591e7f29c1cfa5edf797ea3e53	d26a411137d70389f0cfce8a046837bbbe84f6cecec69d8acc37faa86a671364	reviewed_release_text_utf8	preserve_reviewed_brat_newlines	included
1071	1071_4	train	4	652	879	227	7759b739e19311ae0310ce2a2ad2092ee7e75b8f8c63fac931ccb00f5fd22edb	d26a411137d70389f0cfce8a046837bbbe84f6cecec69d8acc37faa86a671364	reviewed_release_text_utf8	preserve_reviewed_brat_newlines	included
1071	1071_5	train	5	880	973	93	440dbe01102dabb735dd10f27db70ff8ffbe6ee7095a21a1da00736afb9cee7a	d26a411137d70389f0cfce8a046837bbbe84f6cecec69d8acc37faa86a671364	reviewed_release_text_utf8	preserve_reviewed_brat_newlines	included
1071	1071_6	train	6	974	1128	154	d18485ea14963bae9b9c48713e24b2a62080e23403e95b8cb1906baf033e8827	d26a411137d70389f0cfce8a046837bbbe84f6cecec69d8acc37faa86a671364	reviewed_release_text_utf8	preserve_reviewed_brat_newlines	included
1071	1071_7	train	7	1129	1281	152	14a2a6b21edad07cec5ae4ed6bbae3b98ee2796c462f87306cbba33eba238610	d26a411137d70389f0cfce8a046837bbbe84f6cecec69d8acc37faa86a671364	reviewed_release_text_utf8	preserve_reviewed_brat_newlines	included
1071	1071_8	train	8	1282	1437	155	88e187b13f448615f60de7168eca0ad82d9da2b4031053a80999d3cf898b61ed	d26a411137d70389f0cfce8a046837bbbe84f6cecec69d8acc37faa86a671364	reviewed_release_text_utf8	preserve_reviewed_brat_newlines	included
1071	1071_9	train	9	1438	1600	162	11fa586e932580ceb467ed47e77e8e82e3f6db6ceec9a1cd26e1c068d0773d74	d26a411137d70389f0cfce8a046837bbbe84f6cecec69d8acc37faa86a671364	reviewed_release_text_utf8	preserve_reviewed_brat_newlines	included
1071	1071_10	train	10	1601	1750	149	89cdbd62490b051436acca39864eb0335e1291e545581975e16a90caefef73bc	d26a411137d70389f0cfce8a046837bbbe84f6cecec69d8acc37faa86a671364	reviewed_release_text_utf8	preserve_reviewed_brat_newlines	included
1072	1072_0	train	0	0	183	183	353280e097826588ebdd79f59a2cc852514c48e8197022cdeedc6c1eafe81ceb	32bf6aa4c9643d3b72def60238fb9d75e878ce1ba644ee58f021858595230db6	reviewed_release_text_utf8	preserve_reviewed_brat_newlines	excluded
1072	1072_1	train	1	184	281	97	2005c053f0be3478afbe6dcddcafe5fff35271c3b312fc4225982fa924c53228	32bf6aa4c9643d3b72def60238fb9d75e878ce1ba644ee58f021858595230db6	reviewed_release_text_utf8	preserve_reviewed_brat_newlines	excluded
1072	1072_2	train	2	282	382	100	3592f28f90d4da6bb82a47ceafb131a68649599514831f0514efb9941cf999de	32bf6aa4c9643d3b72def60238fb9d75e878ce1ba644ee58f021858595230db6	reviewed_release_text_utf8	preserve_reviewed_brat_newlines	excluded
1072	1072_3	train	3	383	503	120	7539eff1b054368381666d5da8e3e4046f16330fa36e36ebcf27e5c89948d30f	32bf6aa4c9643d3b72def60238fb9d75e878ce1ba644ee58f021858595230db6	reviewed_release_text_utf8	preserve_reviewed_brat_newlines	excluded
1072	1072_4	train	4	504	686	182	a0acbe301b0afdcd89004ad889d5aa343fe6ed876b692fac42d931c901154bba	32bf6aa4c9643d3b72def60238fb9d75e878ce1ba644ee58f021858595230db6	reviewed_release_text_utf8	preserve_reviewed_brat_newlines	excluded
1072	1072_5	train	5	687	819	132	2230aceb763dea3dcccf7c8476e4dd069062dc309f343e346ef3f94752b3bdce	32bf6aa4c9643d3b72def60238fb9d75e878ce1ba644ee58f021858595230db6	reviewed_release_text_utf8	preserve_reviewed_brat_newlines	excluded
1072	1072_6	train	6	820	1012	192	f23c2e0025a95a7c47d698f1b67810f1cf2554ee4eb1bd3b3253f56880eae9fa	32bf6aa4c9643d3b72def60238fb9d75e878ce1ba644ee58f021858595230db6	reviewed_release_text_utf8	preserve_reviewed_brat_newlines	excluded
1072	1072_7	train	7	1013	1226	213	f6131d69f9ead2b268612dfaca20e519a1579c888e217ddb4a95c2860a2afc4f	32bf6aa4c9643d3b72def60238fb9d75e878ce1ba644ee58f021858595230db6	reviewed_release_text_utf8	preserve_reviewed_brat_newlines	excluded
1072	1072_8	train	8	1227	1445	218	4f3e08a51451439826ef64ee8776bdff33f51a7ff9bdec502158859c9b8a6f53	32bf6aa4c9643d3b72def60238fb9d75e878ce1ba644ee58f021858595230db6	reviewed_release_text_utf8	preserve_reviewed_brat_newlines	excluded
1073	1073_0	train	0	0	155	155	c824b4dcc34beaebe7cade8be8e642fb4c72521dd2d70bb85dd691c52890bd27	6d8048b96a713f753a9b1687d39cb9962a8b768f19abd133c2c3d49696d0c648	reviewed_release_text_utf8	preserve_reviewed_brat_newlines	included
1073	1073_1	train	1	156	334	178	3666f541b0f65b5b5e683108be990b73212745d0d0d6cf93c898c285bda4edae	6d8048b96a713f753a9b1687d39cb9962a8b768f19abd133c2c3d49696d0c648	reviewed_release_text_utf8	preserve_reviewed_brat_newlines	included
1073	1073_2	train	2	335	502	167	6358585ad89b88602cfdf4e10175a49a8aa621c5d7882bb87b431e9d5e2411b8	6d8048b96a713f753a9b1687d39cb9962a8b768f19abd133c2c3d49696d0c648	reviewed_release_text_utf8	preserve_reviewed_brat_newlines	included
1073	1073_3	train	3	503	724	221	9519d71ba4b4e05a02cd95c3d7fb8e974171e422fdf85b856aee8bf2c9005a5b	6d8048b96a713f753a9b1687d39cb9962a8b768f19abd133c2c3d49696d0c648	reviewed_release_text_utf8	preserve_reviewed_brat_newlines	included
1073	1073_4	train	4	725	911	186	0db39d7ac9116f7df794ac3a5c3a6a54ca1b07fa33386542b28badb8da60da7e	6d8048b96a713f753a9b1687d39cb9962a8b768f19abd133c2c3d49696d0c648	reviewed_release_text_utf8	preserve_reviewed_brat_newlines	included
1073	1073_5	train	5	912	1071	159	07516905d3adb08a4dfd7d87e5111370a68f936048db59bc69d784cc03b32514	6d8048b96a713f753a9b1687d39cb9962a8b768f19abd133c2c3d49696d0c648	reviewed_release_text_utf8	preserve_reviewed_brat_newlines	included
1073	1073_6	train	6	1072	1188	116	1a4decff2b39f390af8b1cd2c58f80c19e64fa0e836d307027bc8d9cf0203e66	6d8048b96a713f753a9b1687d39cb9962a8b768f19abd133c2c3d49696d0c648	reviewed_release_text_utf8	preserve_reviewed_brat_newlines	included
1073	1073_7	train	7	1189	1405	216	b8b4c135bc3bada8c077a5bcbfc3c09ef706830766fa44110793c67e5aecce5e	6d8048b96a713f753a9b1687d39cb9962a8b768f19abd133c2c3d49696d0c648	reviewed_release_text_utf8	preserve_reviewed_brat_newlines	included
1074	1074_0	train	0	0	212	212	ce13988cb3ecdb00ba6013082fcf7b5e6187056530405d7b6c56df3c0bea3850	0ffb8c26611822a080609b1dfd645ccad4a93f26f56827b624e096c316bf453a	reviewed_release_text_utf8	preserve_reviewed_brat_newlines	included
1074	1074_1	train	1	213	320	107	13f9418af576963377ef181697d323ef1fa823be4d80ae387a90238459bdf0f0	0ffb8c26611822a080609b1dfd645ccad4a93f26f56827b624e096c316bf453a	reviewed_release_text_utf8	preserve_reviewed_brat_newlines	included
1074	1074_2	train	2	321	433	112	bb356b200917754eb3bb33f2866f757d50e2b54ec3f7fd4a5441093238c9d372	0ffb8c26611822a080609b1dfd645ccad4a93f26f56827b624e096c316bf453a	reviewed_release_text_utf8	preserve_reviewed_brat_newlines	included
1074	1074_3	train	3	434	622	188	e3d62b27ba28435bb1037871a6174c38570e1355f4a71e7c68d48d3516b0d94a	0ffb8c26611822a080609b1dfd645ccad4a93f26f56827b624e096c316bf453a	reviewed_release_text_utf8	preserve_reviewed_brat_newlines	included
1074	1074_4	train	4	623	698	75	03bd16cf82a8286e881881b7709720846acb14caac0e737e8f451483ca652a47	0ffb8c26611822a080609b1dfd645ccad4a93f26f56827b624e096c316bf453a	reviewed_release_text_utf8	preserve_reviewed_brat_newlines	included
1074	1074_5	train	5	699	912	213	9528524e55a0304c8fb98cbea3f67536941a540e8647d22f9d57e230c341a7fa	0ffb8c26611822a080609b1dfd645ccad4a93f26f56827b624e096c316bf453a	reviewed_release_text_utf8	preserve_reviewed_brat_newlines	included
1074	1074_6	train	6	913	1094	181	18d84e1f2241eade4abd4b7cbc75ed0ff1b8c48fba72554036dd6f1e3a60696e	0ffb8c26611822a080609b1dfd645ccad4a93f26f56827b624e096c316bf453a	reviewed_release_text_utf8	preserve_reviewed_brat_newlines	included
1074	1074_7	train	7	1095	1226	131	2cc17e60e6a82665eedfb92ce7b3448a852ba393873797e3c16238b79c577dd7	0ffb8c26611822a080609b1dfd645ccad4a93f26f56827b624e096c316bf453a	reviewed_release_text_utf8	preserve_reviewed_brat_newlines	included
