doc_id	split	source_file	provider	candidate_rank	candidate_title	candidate_doi	candidate_year	candidate_venue	candidate_oa_status	candidate_licenses	abstract_support	support_reason	query_used
1028	train	0text1028.txt	crossref	6	Figure 1—figure supplement 1. ATXN1 oligomers in SCA1 mouse.	10.7554/elife.07558.004					unknown	crossref_no_abstract_available	"""Multiple forms of A beta were dramatically attenuated in KIBRA knockout mouse brain, including monomers, oligomers, and extracellular"""
1028	train	0text1028.txt	crossref	7	Figure 2. Structures of the KIBRA WW tandem in Complex with various closely spaced PY motifs.	10.7554/elife.49439.005					unknown	crossref_no_abstract_available	"""the endosomal-lysosomal system. Methods We generated KIBRA knockout mice on a 5XFAD background and KIBRA knockdown cells in"""
1028	train	0text1028.txt	crossref	8	Figure 2—figure supplement 5. Extracellular IL-1α in the genetic wound-healing model.	10.7554/elife.28875.016					unknown	crossref_no_abstract_available	"""Multiple forms of A beta were dramatically attenuated in KIBRA knockout mouse brain, including monomers, oligomers, and extracellular"""
1028	train	0text1028.txt	crossref	9	Figure 5—figure supplement 1. KIBRA and YAP compete for binding to LATS1.	10.7554/elife.49439.012					unknown	crossref_no_abstract_available	"""the endosomal-lysosomal system. Methods We generated KIBRA knockout mice on a 5XFAD background and KIBRA knockdown cells in"""
1028	train	0text1028.txt	crossref	10	Figure 8—figure supplement 1. AIM-100 does not induce DAT ubiquitination.	10.7554/elife.32293.015					unknown	crossref_no_abstract_available	"""Multiple forms of A beta were dramatically attenuated in KIBRA knockout mouse brain, including monomers, oligomers, and extracellular"""
1028	train	0text1028.txt	crossref	11	Hsp70-Targeting Chimeras Enable Dual Proteasomal and Lysosomal Degradation of Intracellular and Extracellular Proteins	10.1021/acs.jmedchem.5c03784.s001					unknown	crossref_no_abstract_available	beta kibra secretion mvbs metabolism knockout associated background extracellular degradation regulates lysosomal
1028	train	0text1028.txt	crossref	12	Hsp70-Targeting Chimeras Enable Dual Proteasomal and Lysosomal Degradation of Intracellular and Extracellular Proteins	10.1021/acs.jmedchem.5c03784.s002					unknown	crossref_no_abstract_available	beta kibra secretion mvbs metabolism knockout associated background extracellular degradation regulates lysosomal
1028	train	0text1028.txt	crossref	13	KIBRA controls exosome secretion via inhibiting the proteasomal degradation of Rab27a	10.1038/s41467-019-09720-x	2019	Nature Communications		https://creativecommons.org/licenses/by/4.0|https://creativecommons.org/licenses/by/4.0	unknown	crossref_no_abstract_available	"""Background Previous research has revealed that KIBRA controls secretion of extracellular vesicles (EVs) by inhibiting the proteasomal degradation of Rab27a and EVs play an important role in amyloid beta (A beta) metabolism and transmission"""
1028	train	0text1028.txt	crossref	14	KIBRA regulates amyloid β metabolism by controlling extracellular vesicles secretion	10.1016/j.ebiom.2022.103980	2022	eBioMedicine		https://www.elsevier.com/tdm/userlicense/1.0/|https://www.elsevier.com/legal/tdmrep-license|http://creativecommons.org/licenses/by-nc-nd/4.0/	unknown	crossref_no_abstract_available	beta kibra secretion mvbs metabolism knockout associated background extracellular degradation regulates lysosomal
1028	train	0text1028.txt	crossref	15	KIBRA‐aPKC Connection: High expression of KIBRA in High Invasion and Poor Prognosis. Overexpression of the aPKC‐binding region of KIBRA affects tight junction formation in epithelial cells.	10.1111/cas.12069	2013	Cancer Science		http://onlinelibrary.wiley.com/termsAndConditions#vor	unknown	crossref_no_abstract_available	"""the endosomal-lysosomal system. Methods We generated KIBRA knockout mice on a 5XFAD background and KIBRA knockdown cells in"""
1028	train	0text1028.txt	crossref	16	Ontogeny of multiple forms of monoamine oxidase in mouse brain	10.1016/0006-8993(75)90352-2	1975	Brain Research		https://www.elsevier.com/tdm/userlicense/1.0/	unknown	crossref_no_abstract_available	"""Multiple forms of A beta were dramatically attenuated in KIBRA knockout mouse brain, including monomers, oligomers, and extracellular"""
1028	train	0text1028.txt	crossref	17	Protein KIBRA	10.32388/b99keb	2020	Definitions			unknown	crossref_no_abstract_available	"""the endosomal-lysosomal system. Methods We generated KIBRA knockout mice on a 5XFAD background and KIBRA knockdown cells in"""
1028	train	0text1028.txt	crossref	18	Quantitative Proteomic Analysis of Small and Large Extracellular Vesicles (EVs) Reveals Enrichment of Adhesion Proteins in Small EVs	10.1021/acs.jproteome.8b00647.s003					unknown	crossref_no_abstract_available	"""Background Previous research has revealed that KIBRA controls secretion of extracellular vesicles (EVs) by inhibiting the proteasomal degradation of Rab27a and EVs play an important role in amyloid beta (A beta) metabolism and transmission"""
1028	train	0text1028.txt	crossref	19	Quantitative Proteomic Analysis of Small and Large Extracellular Vesicles (EVs) Reveals Enrichment of Adhesion Proteins in Small EVs	10.1021/acs.jproteome.8b00647.s002					unknown	crossref_no_abstract_available	"""Background Previous research has revealed that KIBRA controls secretion of extracellular vesicles (EVs) by inhibiting the proteasomal degradation of Rab27a and EVs play an important role in amyloid beta (A beta) metabolism and transmission"""
1028	train	0text1028.txt	crossref	20	Quantitative Proteomic Analysis of Small and Large Extracellular Vesicles (EVs) Reveals Enrichment of Adhesion Proteins in Small EVs	10.1021/acs.jproteome.8b00647.s004					unknown	crossref_no_abstract_available	"""Background Previous research has revealed that KIBRA controls secretion of extracellular vesicles (EVs) by inhibiting the proteasomal degradation of Rab27a and EVs play an important role in amyloid beta (A beta) metabolism and transmission"""
1031	val	0text1031.txt	crossref	1	"<i>APOE</i>
                  genotype or presence of brain amyloid alters the plasma proteome in cognitively normal, elderly subjects"	10.1101/2022.12.28.522119					unknown	crossref_no_abstract_available	apoe epsilon pevs levels neurotrophic cind role pathway inflammatory proteins plasma cognitively
1031	val	0text1031.txt	crossref	2	Crosstalk between glia, extracellular matrix and neurons	10.1016/j.brainresbull.2017.03.003	2018	Brain Research Bulletin		https://www.elsevier.com/tdm/userlicense/1.0/|https://www.elsevier.com/legal/tdmrep-license	unknown	crossref_no_abstract_available	"""Introduction: In brain, extracellular vesicles (EVs) play an essential role in the neuron-glia interface and ensure the crosstalk between the brain and the periphery"""
1031	val	0text1031.txt	crossref	3	Developing a Functionally Valid Model of the TREM2-ApoE Complex to Better Understand Its Role in Alzheimer's Disease	10.1016/j.bpj.2020.11.1410	2021	Biophysical Journal		https://www.elsevier.com/tdm/userlicense/1.0/|https://www.elsevier.com/legal/tdmrep-license|http://www.elsevier.com/open-access/userlicense/1.0/	unknown	crossref_no_abstract_available	"""(APOE epsilon 4) and the risk of progression to Alzheimer's disease (AD). To better understand the role of"""
1031	val	0text1031.txt	crossref	4	Do the extracellular vesicles excreted during neuronal cell death play a neuron‐glia signalling role in neurodegeneration.	10.1002/alz.067065	2022	Alzheimer's &amp; Dementia		http://onlinelibrary.wiley.com/termsAndConditions#vor	unknown	crossref_no_abstract_available	"""Introduction: In brain, extracellular vesicles (EVs) play an essential role in the neuron-glia interface and ensure the crosstalk between the brain and the periphery"""
1031	val	0text1031.txt	crossref	5	Exploring the Role of Brain Extracellular Matrix in Chronic Pain: Neuron-Glia Crosstalk	10.1016/j.jpain.2025.104922	2025	The Journal of Pain		https://www.elsevier.com/tdm/userlicense/1.0/|https://www.elsevier.com/legal/tdmrep-license|http://www.elsevier.com/open-access/userlicense/1.0/	unknown	crossref_no_abstract_available	"""Introduction: In brain, extracellular vesicles (EVs) play an essential role in the neuron-glia interface and ensure the crosstalk between the brain and the periphery"""
1031	val	0text1031.txt	crossref	6	Extracellular vesicles: Critical bilateral communicators in periphery-brain crosstalk in central nervous system disorders	10.1016/j.biopha.2023.114354	2023	Biomedicine &amp; Pharmacotherapy		https://www.elsevier.com/tdm/userlicense/1.0/|https://www.elsevier.com/legal/tdmrep-license|http://creativecommons.org/licenses/by-nc-nd/4.0/	unknown	crossref_no_abstract_available	"""Introduction: In brain, extracellular vesicles (EVs) play an essential role in the neuron-glia interface and ensure the crosstalk between the brain and the periphery"""
1031	val	0text1031.txt	crossref	7	Faculty Opinions recommendation of Inflammatory and neurotrophic factor plasma levels are related to epilepsy independently of etiology.	10.3410/f.740564317.793589537	2021	Faculty Opinions – Post-Publication Peer Review of the Biomedical Literature			unknown	crossref_no_abstract_available	apoe epsilon pevs levels neurotrophic cind role pathway inflammatory proteins plasma cognitively
1031	val	0text1031.txt	crossref	8	Functional Role of Alzheimer Risk Loci in Disease Progression	10.58445/rars.3192				https://creativecommons.org/licenses/by-nc-nd/4.0	unknown	crossref_no_abstract_available	"""(APOE epsilon 4) and the risk of progression to Alzheimer's disease (AD). To better understand the role of"""
1031	val	0text1031.txt	crossref	9	Hydroxytyrosol Alleviates Obesity-Induced Cognitive Decline by Modulating the Expression Levels of Brain-Derived Neurotrophic Factors and Inflammatory Factors in Mice	10.1021/acs.jafc.3c08319.s001					unknown	crossref_no_abstract_available	apoe epsilon pevs levels neurotrophic cind role pathway inflammatory proteins plasma cognitively
1031	val	0text1031.txt	crossref	10	Introduction: Cell adhesion and extracellular matrix molecules in synaptic plasticity	10.1017/s1740925x09990366	2008	Neuron Glia Biology		https://www.cambridge.org/core/terms	unknown	crossref_no_abstract_available	"""Introduction: In brain, extracellular vesicles (EVs) play an essential role in the neuron-glia interface and ensure the crosstalk"""
1031	val	0text1031.txt	crossref	11	Investigating the Trafficking of SorLA, an Alzheimer's Disease Risk Protein, and Its Role in AD Progression	10.14711/thesis-hdl152393					unknown	crossref_no_abstract_available	"""(APOE epsilon 4) and the risk of progression to Alzheimer's disease (AD). To better understand the role of"""
1031	val	0text1031.txt	crossref	12	MRI and Cognitive Markers of Progression and Risk of Alzheimer Disease	10.1007/978-1-4612-4116-4_71	1997	Alzheimer Disease			unknown	crossref_no_abstract_available	"""(APOE epsilon 4) and the risk of progression to Alzheimer's disease (AD). To better understand the role of"""
1031	val	0text1031.txt	crossref	13	Neuron-Glia Crosstalk Plays a Major Role in the Neurotoxic Effects of Ketamine via Extracellular Vesicles	10.3389/fcell.2021.691648	2021	Frontiers in Cell and Developmental Biology		https://creativecommons.org/licenses/by/4.0/	unknown	crossref_no_abstract_available	"""Introduction: In brain, extracellular vesicles (EVs) play an essential role in the neuron-glia interface and ensure the crosstalk"""
1031	val	0text1031.txt	crossref	14	Perceived Threat of Alzheimer Disease (AD)	10.1097/wad.0b013e31813e6683	2007	Alzheimer Disease &amp; Associated Disorders			unknown	crossref_no_abstract_available	"""(APOE epsilon 4) and the risk of progression to Alzheimer's disease (AD). To better understand the role of"""
1031	val	0text1031.txt	crossref	15	Quantitative Proteomic Analysis of Small and Large Extracellular Vesicles (EVs) Reveals Enrichment of Adhesion Proteins in Small EVs	10.1021/acs.jproteome.8b00647.s003					unknown	crossref_no_abstract_available	"""Introduction: In brain, extracellular vesicles (EVs) play an essential role in the neuron-glia interface and ensure the crosstalk between the brain and the periphery. Some studies now link the pathway dysfunction of the EVs to apolipoprotei"""
